time,status,tree_size,planning_time_ms,path_length,safety_margin,pos_error,ang_error_deg,chaser_x,chaser_y
18.54918909072876,Docking Approach,23,5.043983459472656,2,33.269807876918364,51.00741418870629,127.09837818145752,228.759999342061,106.91999957176364
18.65754222869873,Docking Approach,25,5.873441696166992,2,33.269807876918364,50.91061594292682,127.31508445739748,228.759999342061,106.91999957176364
18.76263427734375,Waiting,26,6.360769271850586,2,33.269807876918364,50.81692310378189,127.52526855468749,228.759999342061,106.91999957176364
18.86878752708435,Docking Approach,26,6.35528564453125,2,33.269807876918364,50.722478573854765,127.73757505416872,228.759999342061,106.91999957176364
18.973310232162476,Docking Approach,25,5.6934356689453125,2,33.269807876918364,50.6296779594591,127.94662046432495,228.759999342061,106.91999957176364
19.079473972320557,Waiting,15,4.135370254516602,2,33.269807876918364,50.535618987425664,128.15894794464114,228.759999342061,106.91999957176364
19.222719192504883,Docking Approach,24,5.865335464477539,2,33.269807876918364,50.40902809192615,128.44543838500977,228.759999342061,106.91999957176364
19.32669973373413,Waiting,23,5.622148513793945,2,33.269807876918364,50.31737121668955,128.65339946746826,228.759999342061,106.91999957176364
19.42951774597168,Docking Approach,19,4.673480987548828,2,33.269807876918364,50.22693551697635,128.85903549194336,228.759999342061,106.91999957176364
19.53198003768921,Waiting,19,5.718469619750977,2,33.269807876918364,50.137009229416236,129.06396007537842,228.759999342061,106.91999957176364
19.644338130950928,Docking Approach,22,4.69660758972168,2,33.269807876918364,50.03862602079248,129.28867626190186,228.759999342061,106.91999957176364
19.751113653182983,Waiting,23,5.384206771850586,2,33.269807876918364,49.94535479385042,129.50222730636597,228.759999342061,106.91999957176364
19.852343320846558,Docking Approach,22,5.057811737060547,2,33.269807876918364,49.85713171208283,129.70468664169312,228.759999342061,106.91999957176364
19.95329761505127,Docking Approach,25,5.74946403503418,2,33.269807876918364,49.76934826575396,129.90659523010257,228.759999342061,106.91999957176364
20.05491542816162,Docking Approach,20,4.998445510864258,2,33.269807876918364,49.6811913848468,130.10983085632324,228.759999342061,106.91999957176364
20.1563937664032,Docking Approach,20,5.70368766784668,2,33.269807876918364,49.59336145957894,130.3127875328064,228.759999342061,106.91999957176364
20.25843858718872,Docking Approach,28,6.219148635864258,2,33.269807876918364,49.505251006974824,130.51687717437744,228.759999342061,106.91999957176364
20.3609356880188,Waiting,21,5.298852920532227,2,33.269807876918364,49.416964044072564,130.7218713760376,228.759999342061,106.91999957176364
20.4624764919281,Docking Approach,30,7.2765350341796875,2,33.269807876918364,49.329714531328314,130.9249529838562,228.759999342061,106.91999957176364
20.56691837310791,Waiting,23,5.689859390258789,2,33.269807876918364,49.24019654283584,131.13383674621582,228.759999342061,106.91999957176364
20.668944597244263,Docking Approach,21,4.787921905517578,2,33.269807876918364,49.15297096567845,131.33788919448853,228.759999342061,106.91999957176364
20.844491720199585,Waiting,27,7.034778594970703,2,33.269807876918364,49.00340997968391,131.68898344039917,228.759999342061,106.91999957176364
20.94826054573059,Docking Approach,24,5.459785461425781,2,33.269807876918364,48.915315292026825,131.89652109146118,228.759999342061,106.91999957176364
21.050752878189087,Waiting,21,5.041360855102539,2,33.269807876918364,48.82853570957327,132.10150575637817,228.759999342061,106.91999957176364
21.15163803100586,Docking Approach,21,5.07044792175293,2,33.269807876918364,48.74334381133769,132.30327606201172,228.759999342061,106.91999957176364
21.25214648246765,Waiting,22,5.739450454711914,2,33.269807876918364,48.65869609814429,132.5042929649353,228.759999342061,106.91999957176364
21.353740215301514,Docking Approach,20,5.349636077880859,2,33.269807876918364,48.57336596489326,132.70748043060303,228.759999342061,106.91999957176364
21.455127716064453,Waiting,24,6.088972091674805,2,33.269807876918364,48.48844347119394,132.9102554321289,228.759999342061,106.91999957176364
21.55684232711792,Docking Approach,23,5.374908447265625,2,33.269807876918364,48.40348462158492,133.11368465423584,228.759999342061,106.91999957176364
21.65881109237671,Docking Approach,24,6.275177001953125,2,33.269807876918364,48.318554731152695,133.31762218475342,228.759999342061,106.91999957176364
21.761462926864624,Waiting,23,5.707502365112305,2,33.269807876918364,48.233302272812246,133.52292585372925,228.759999342061,106.91999957176364
21.863418102264404,Docking Approach,22,5.6819915771484375,2,33.269807876918364,48.148875438844854,133.7268362045288,228.759999342061,106.91999957176364
21.96499514579773,Docking Approach,18,4.538774490356445,2,33.269807876918364,48.06500892547308,133.92999029159546,228.759999342061,106.91999957176364
22.065750122070312,Docking Approach,25,5.462169647216797,2,33.269807876918364,47.98206721785466,134.13150024414062,228.759999342061,106.91999957176364
22.16785168647766,Waiting,21,5.310297012329102,2,33.269807876918364,47.898269366690386,134.33570337295532,228.759999342061,106.91999957176364
